,0,OFFENCE,DAYS_SINCE
12627,33,1,533.0
12628,68,9,533.0
12629,10,1,533.0
12630,15,5,533.0
12631,18,9,533.0
12632,28,9,533.0
12633,86,1,533.0
12634,98,9,533.0
12635,37,1,533.0
12636,65,9,533.0
12637,99,9,533.0
12638,89,9,533.0
12639,37,5,533.0
12640,64,9,533.0
12641,44,9,533.0
12642,15,5,533.0
12643,53,5,533.0
12644,37,1,533.0
12645,38,9,533.0
12646,93,9,533.0
12647,64,9,533.0
12648,35,9,533.0
12649,0,9,533.0
12650,5,9,533.0
12651,24,9,530.0
12652,15,9,534.0
12653,71,9,534.0
12654,46,1,532.0
12655,31,9,534.0
12656,18,9,534.0
12657,27,9,534.0
12658,18,5,534.0
12659,83,9,534.0
12660,5,1,534.0
12661,8,9,533.0
12662,25,9,533.0
12663,24,9,532.0
12664,97,9,534.0
12665,4,9,533.0
12666,44,5,533.0
12667,66,1,527.0
12668,57,10,534.0
12669,34,9,529.0
12670,8,9,533.0
12671,54,5,522.0
12672,0,9,534.0
12673,73,9,534.0
12674,57,9,534.0
12675,36,9,534.0
12676,96,9,534.0
12677,3,9,534.0
12678,83,9,534.0
12679,28,9,534.0
12680,0,9,534.0
12681,4,9,533.0
12682,18,1,533.0
12683,83,9,-364.0
12684,77,9,-729.0
12685,13,1,534.0
12686,90,1,533.0
12687,75,1,533.0
12688,33,5,534.0
12689,42,1,531.0
12690,80,1,534.0
12691,52,1,534.0
12692,56,1,486.0
12693,16,1,534.0
12694,59,1,534.0
12695,34,9,-3284.0
12696,46,9,534.0
12697,95,5,534.0
12698,22,1,534.0
12699,16,9,534.0
12700,27,1,534.0
12701,65,9,534.0
12702,5,9,534.0
12703,78,9,534.0
12704,96,9,534.0
12705,2,9,534.0
12706,0,1,534.0
12707,8,5,534.0
12708,90,1,534.0
12709,71,1,534.0
12710,60,1,534.0
12711,60,5,534.0
12712,22,1,533.0
12713,86,9,533.0
12714,93,9,497.0
12715,48,9,509.0
12716,60,9,244.0
12717,64,9,514.0
12718,40,9,535.0
12719,4,9,535.0
12720,18,9,535.0
12721,8,5,535.0
12722,31,9,535.0
12723,4,1,535.0
12724,83,9,531.0
12725,75,1,529.0
12726,66,9,521.0
12727,49,5,532.0
12728,48,10,525.0
12729,65,5,510.0
12730,38,10,534.0
12731,90,1,535.0
12732,98,9,535.0
12733,90,1,535.0
12734,47,1,535.0
12735,95,1,535.0
12736,25,9,535.0
12737,12,1,535.0
12738,18,9,535.0
12739,89,9,535.0
12740,7,9,535.0
12741,4,9,535.0
12742,18,9,535.0
12743,39,1,535.0
12744,43,9,535.0
12745,33,5,535.0
12746,81,9,535.0
12747,35,1,535.0
12748,7,5,535.0
12749,80,9,535.0
12750,22,1,535.0
12751,36,1,535.0
12752,94,5,535.0
12753,47,1,535.0
12754,89,9,535.0
12755,56,1,535.0
12756,86,1,535.0
12757,46,9,535.0
12758,35,9,535.0
12759,33,1,535.0
12760,86,1,535.0
12761,7,9,535.0
12762,66,1,535.0
12763,91,5,535.0
12764,48,1,535.0
12765,65,9,534.0
12766,73,1,534.0
12767,8,9,-166.0
12768,42,1,535.0
12769,32,10,534.0
12770,22,1,535.0
12771,51,1,534.0
12772,28,9,535.0
12773,4,1,535.0
12774,38,9,535.0
12775,5,1,534.0
12776,91,9,535.0
12777,97,9,527.0
12778,7,9,534.0
12779,17,1,534.0
12780,7,9,534.0
12781,18,9,534.0
12782,49,10,533.0
12783,78,10,533.0
12784,5,1,529.0
12785,55,1,534.0
12786,56,1,525.0
12787,78,1,535.0
12788,2,1,535.0
12789,16,1,535.0
12790,1,1,535.0
12791,94,5,535.0
12792,28,9,535.0
12793,70,5,535.0
12794,28,5,534.0
12795,66,9,534.0
12796,14,9,534.0
12797,54,9,535.0
12798,17,10,534.0
12799,48,9,534.0
12800,84,9,528.0
12801,9,5,535.0
12802,9,9,535.0
12803,84,9,535.0
12804,57,9,535.0
12805,52,9,535.0
12806,70,9,354.0
12807,1,9,535.0
12808,8,9,494.0
12809,30,10,508.0
12810,52,1,534.0
12811,17,9,535.0
12812,38,9,536.0
12813,40,9,536.0
12814,78,10,536.0
12815,14,9,536.0
12816,94,9,536.0
12817,77,9,536.0
12818,27,9,536.0
12819,95,5,536.0
12820,14,9,536.0
12821,10,5,536.0
12822,63,5,536.0
12823,57,1,536.0
12824,91,9,536.0
12825,82,1,536.0
12826,73,9,536.0
12827,65,9,536.0
12828,85,1,536.0
12829,90,9,536.0
12830,6,5,536.0
12831,28,9,536.0
12832,30,9,536.0
12833,90,5,536.0
12834,31,9,536.0
12835,44,9,536.0
12836,75,5,536.0
12837,15,9,536.0
12838,71,5,536.0
12839,55,9,536.0
12840,36,5,536.0
12841,80,1,536.0
12842,16,5,536.0
12843,37,1,536.0
12844,0,1,536.0
12845,33,9,536.0
12846,10,9,536.0
12847,78,9,536.0
12848,6,5,536.0
12849,16,5,536.0
12850,39,9,536.0
12851,60,1,536.0
12852,87,9,536.0
12853,94,9,536.0
12854,78,9,536.0
12855,87,1,536.0
12856,70,9,536.0
12857,3,1,536.0
12858,5,9,522.0
12859,57,10,536.0
12860,66,9,529.0
12861,92,9,530.0
12862,57,10,531.0
12863,7,9,536.0
12864,57,9,536.0
12865,60,1,536.0
12866,24,1,536.0
12867,84,1,535.0
12868,49,1,535.0
12869,71,1,535.0
12870,17,1,535.0
12871,77,1,535.0
12872,48,1,535.0
12873,55,1,535.0
12874,66,1,536.0
12875,27,1,535.0
12876,25,1,536.0
12877,56,1,535.0
12878,96,9,534.0
12879,14,5,536.0
12880,15,9,288.0
12881,0,9,534.0
12882,77,1,535.0
12883,39,1,536.0
12884,43,9,536.0
12885,12,1,535.0
12886,78,1,535.0
12887,56,5,535.0
12888,18,1,535.0
12889,57,9,535.0
12890,13,9,536.0
12891,66,5,536.0
12892,34,9,536.0
12893,44,9,536.0
12894,15,1,536.0
12895,67,9,244.0
12896,5,9,536.0
12897,33,9,499.0
12898,69,9,536.0
12899,66,1,536.0
12900,5,9,536.0
12901,7,5,536.0
12902,77,9,516.0
12903,0,9,536.0
12904,62,1,536.0
12905,38,9,537.0
12906,82,5,537.0
12907,84,1,534.0
12908,53,1,536.0
12909,36,5,536.0
12910,25,9,536.0
12911,66,1,536.0
12912,90,1,536.0
12913,8,1,536.0
12914,0,1,536.0
12915,25,1,537.0
12916,51,9,535.0
12917,50,9,535.0
12918,89,9,532.0
12919,14,5,531.0
12920,0,1,529.0
12921,89,9,456.0
12922,24,1,537.0
12923,23,1,537.0
12924,17,9,537.0
12925,38,5,537.0
12926,87,1,537.0
12927,5,5,537.0
12928,15,9,537.0
12929,24,5,537.0
12930,59,9,537.0
12931,77,9,537.0
12932,7,9,537.0
12933,50,9,537.0
12934,91,9,537.0
12935,4,9,537.0
12936,57,1,537.0
12937,18,9,537.0
12938,84,1,537.0
12939,13,9,537.0
12940,12,9,537.0
12941,1,9,537.0
12942,64,5,537.0
12943,40,5,537.0
12944,59,9,537.0
12945,40,9,537.0
12946,65,9,537.0
12947,83,5,537.0
12948,46,1,495.0
12949,86,5,537.0
12950,36,9,537.0
12951,69,9,537.0
12952,5,9,537.0
12953,19,5,537.0
12954,95,9,537.0
12955,1,9,537.0
12956,54,9,537.0
12957,27,1,537.0
12958,66,1,537.0
12959,1,9,537.0
12960,11,1,537.0
12961,47,5,537.0
12962,80,1,537.0
12963,60,1,537.0
12964,18,5,537.0
12965,25,5,537.0
12966,50,1,537.0
12967,87,1,537.0
12968,35,1,537.0
12969,31,9,537.0
12970,78,9,537.0
12971,63,1,525.0
12972,18,1,476.0
12973,57,9,537.0
12974,25,1,537.0
12975,96,1,536.0
12976,97,1,537.0
12977,5,1,537.0
12978,64,1,536.0
12979,55,1,537.0
12980,72,5,537.0
12981,0,9,537.0
12982,57,9,537.0
12983,39,9,537.0
12984,57,9,537.0
12985,89,9,537.0
12986,17,9,537.0
12987,19,9,537.0
12988,67,1,537.0
12989,0,9,537.0
12990,38,9,537.0
12991,81,9,537.0
12992,4,9,537.0
12993,65,9,538.0
12994,65,1,538.0
12995,24,9,538.0
12996,12,9,538.0
12997,57,9,538.0
12998,67,1,538.0
12999,65,9,538.0
13000,60,9,538.0
13001,69,9,538.0
13002,48,1,536.0
13003,81,9,538.0
13004,71,1,537.0
13005,37,1,537.0
13006,12,5,537.0
13007,68,1,537.0
13008,2,9,537.0
13009,13,9,538.0
13010,97,5,538.0
13011,18,9,538.0
13012,69,9,537.0
13013,33,1,532.0
13014,64,5,538.0
13015,51,9,538.0
13016,97,9,538.0
13017,5,1,525.0
13018,17,9,463.0
13019,65,1,538.0
13020,13,9,517.0
13021,74,9,538.0
13022,19,9,538.0
13023,28,9,538.0
13024,18,5,538.0
13025,24,9,538.0
13026,64,1,538.0
13027,51,1,538.0
13028,15,9,538.0
13029,8,9,538.0
13030,52,5,538.0
13031,42,9,538.0
13032,43,9,538.0
13033,77,9,538.0
13034,42,1,538.0
13035,57,1,538.0
13036,0,1,534.0
13037,97,1,537.0
13038,12,1,537.0
13039,83,1,537.0
13040,74,1,537.0
13041,91,9,538.0
13042,43,9,538.0
13043,51,1,538.0
13044,4,5,538.0
13045,5,9,538.0
13046,78,9,538.0
13047,67,1,538.0
13048,74,9,538.0
13049,59,1,538.0
13050,15,9,538.0
13051,65,1,538.0
13052,57,1,538.0
13053,68,1,538.0
13054,0,9,538.0
13055,17,9,538.0
13056,0,5,538.0
13057,89,9,538.0
13058,80,9,538.0
13059,89,1,538.0
13060,89,5,538.0
13061,37,9,538.0
13062,0,9,538.0
13063,2,9,538.0
13064,63,9,537.0
13065,17,10,537.0
13066,68,9,538.0
13067,52,1,538.0
13068,95,1,539.0
13069,56,1,538.0
13070,50,1,538.0
13071,70,1,538.0
13072,72,9,539.0
13073,44,9,539.0
13074,0,10,503.0
13075,0,9,537.0
13076,40,1,539.0
13077,5,9,539.0
13078,12,9,539.0
13079,2,1,539.0
13080,0,9,539.0
13081,17,1,533.0
13082,65,5,539.0
13083,68,1,539.0
13084,36,1,536.0
13085,86,5,539.0
13086,23,9,539.0
13087,69,1,536.0
13088,18,10,539.0
13089,60,9,539.0
13090,70,1,538.0
13091,8,1,538.0
13092,64,10,538.0
13093,95,1,538.0
13094,74,9,539.0
13095,70,5,539.0
13096,64,9,539.0
13097,22,1,539.0
13098,16,1,539.0
13099,72,9,539.0
13100,34,1,539.0
13101,11,9,539.0
13102,27,9,539.0
13103,86,5,538.0
13104,83,9,538.0
13105,18,1,538.0
13106,91,9,538.0
13107,72,1,536.0
13108,85,1,538.0
13109,70,1,538.0
13110,13,1,536.0
13111,73,9,536.0
13112,11,1,536.0
13113,11,1,536.0
13114,48,1,536.0
13115,1,9,539.0
13116,65,1,537.0
13117,82,1,537.0
13118,44,9,537.0
13119,67,9,537.0
13120,42,9,539.0
13121,0,9,539.0
13122,62,1,536.0
13123,27,1,537.0
13124,56,1,536.0
13125,68,1,525.0
13126,62,1,538.0
13127,96,1,539.0
13128,27,1,538.0
13129,70,9,539.0
13130,35,9,539.0
13131,2,5,539.0
13132,32,9,539.0
13133,4,9,539.0
13134,57,9,539.0
13135,18,9,539.0
13136,4,9,539.0
13137,93,1,538.0
13138,9,1,538.0
13139,88,9,538.0
13140,13,9,539.0
13141,75,1,537.0
13142,57,9,539.0
13143,0,5,539.0
13144,10,1,538.0
13145,63,9,539.0
13146,14,5,539.0
13147,64,9,539.0
13148,70,1,538.0
13149,80,9,537.0
13150,74,9,535.0
13151,72,1,539.0
13152,35,9,539.0
13153,16,5,539.0
13154,15,9,539.0
13155,80,9,539.0
13156,89,1,532.0
13157,74,9,538.0
13158,95,9,539.0
13159,57,9,539.0
13160,34,1,537.0
13161,18,9,1.0
13162,0,9,540.0
13163,54,9,540.0
13164,2,9,540.0
13165,37,9,540.0
13166,66,9,540.0
13167,14,9,540.0
13168,65,9,540.0
13169,52,9,540.0
13170,18,9,540.0
13171,31,9,540.0
13172,17,9,540.0
13173,0,9,540.0
13174,83,9,533.0
13175,57,1,536.0
13176,3,5,538.0
13177,38,1,540.0
13178,56,5,540.0
13179,46,1,540.0
13180,28,9,540.0
13181,56,1,540.0
13182,52,9,540.0
13183,73,9,540.0
13184,82,9,540.0
13185,86,9,540.0
13186,43,9,540.0
13187,60,1,540.0
13188,33,1,540.0
13189,67,1,540.0
13190,13,1,540.0
13191,13,1,540.0
13192,8,9,540.0
13193,91,9,540.0
13194,86,5,540.0
13195,39,9,540.0
13196,37,9,540.0
13197,0,1,540.0
13198,6,1,539.0
13199,53,1,539.0
13200,47,1,540.0
13201,62,1,540.0
13202,25,1,539.0
13203,27,1,539.0
13204,81,9,540.0
13205,68,9,540.0
13206,93,9,540.0
13207,0,9,540.0
13208,56,1,540.0
13209,87,1,540.0
13210,25,9,540.0
13211,82,9,540.0
13212,99,9,540.0
13213,13,9,540.0
13214,37,5,540.0
13215,71,5,540.0
13216,86,9,540.0
13217,54,9,539.0
13218,67,9,539.0
13219,37,9,539.0
13220,83,1,539.0
13221,44,9,539.0
13222,57,9,539.0
13223,43,1,539.0
13224,68,1,539.0
13225,2,9,540.0
13226,14,10,535.0
13227,22,9,540.0
13228,57,5,540.0
13229,49,1,517.0
13230,66,5,538.0
13231,66,1,509.0
13232,9,1,539.0
13233,70,1,540.0
13234,22,9,491.0
13235,11,1,539.0
13236,5,9,540.0
13237,77,5,540.0
13238,33,1,539.0
13239,26,1,540.0
13240,5,1,540.0
13241,23,1,540.0
13242,9,1,537.0
13243,17,1,537.0
13244,0,1,540.0
13245,48,1,-172.0
13246,48,9,-172.0
13247,63,9,540.0
13248,0,9,540.0
13249,86,1,21.0
13250,99,9,541.0
13251,18,1,495.0
13252,18,1,538.0
13253,80,10,541.0
13254,82,1,541.0
13255,48,1,540.0
13256,68,1,540.0
13257,83,1,540.0
13258,57,5,539.0
13259,57,9,539.0
13260,21,9,531.0
13261,55,1,540.0
13262,2,5,540.0
13263,43,9,541.0
13264,38,9,541.0
13265,57,5,541.0
13266,55,5,541.0
13267,9,1,541.0
13268,53,1,541.0
13269,69,9,541.0
13270,18,9,541.0
13271,62,9,541.0
13272,90,5,541.0
13273,71,1,541.0
13274,95,1,541.0
13275,64,1,541.0
13276,95,5,541.0
13277,38,9,541.0
13278,68,1,541.0
13279,4,9,541.0
13280,65,1,541.0
13281,5,9,541.0
13282,34,9,541.0
13283,84,1,541.0
13284,15,5,541.0
13285,65,9,541.0
13286,38,9,541.0
13287,80,9,541.0
13288,2,1,541.0
13289,9,1,541.0
13290,72,5,541.0
13291,18,9,541.0
13292,66,5,541.0
13293,66,9,541.0
13294,38,9,541.0
13295,57,9,541.0
13296,35,9,541.0
13297,81,9,541.0
13298,73,9,541.0
13299,18,9,541.0
13300,81,5,541.0
13301,65,9,541.0
13302,23,9,541.0
13303,35,9,540.0
13304,0,9,540.0
13305,12,9,91.0
13306,60,10,493.0
13307,82,5,540.0
13308,10,9,540.0
13309,13,9,541.0
13310,55,5,541.0
13311,69,1,541.0
13312,7,1,541.0
13313,57,9,542.0
13314,9,9,542.0
13315,27,1,542.0
13316,44,9,542.0
13317,68,1,542.0
13318,0,1,542.0
13319,67,9,542.0
13320,42,1,542.0
13321,44,9,542.0
13322,65,1,542.0
13323,51,9,542.0
13324,35,9,542.0
13325,8,9,542.0
13326,34,9,542.0
13327,12,9,542.0
13328,15,9,542.0
13329,18,1,542.0
13330,65,9,542.0
13331,71,9,542.0
13332,8,9,542.0
13333,78,9,542.0
13334,17,9,542.0
13335,43,1,542.0
13336,95,9,542.0
13337,72,1,542.0
13338,77,9,542.0
13339,91,9,542.0
13340,56,9,542.0
13341,51,5,542.0
13342,54,9,542.0
13343,51,1,542.0
13344,33,9,542.0
13345,34,9,542.0
13346,68,1,542.0
13347,2,5,542.0
13348,53,5,542.0
13349,38,1,542.0
13350,27,9,542.0
13351,17,9,542.0
13352,28,9,542.0
13353,8,5,542.0
13354,40,5,542.0
13355,54,9,542.0
13356,33,1,542.0
13357,98,9,542.0
13358,17,9,542.0
13359,2,1,542.0
13360,27,5,542.0
13361,49,9,542.0
13362,55,1,542.0
13363,72,1,542.0
13364,7,9,542.0
13365,50,1,542.0
13366,70,1,542.0
13367,94,1,542.0
13368,46,9,542.0
13369,68,1,542.0
13370,49,10,532.0
13371,57,1,540.0
13372,0,9,542.0
13373,31,9,542.0
13374,68,9,542.0
13375,10,9,542.0
13376,2,9,542.0
13377,57,9,542.0
13378,69,9,542.0
13379,15,9,542.0
13380,55,1,542.0
13381,19,9,1.0
13382,81,1,529.0
13383,17,1,540.0
13384,2,1,542.0
13385,42,1,542.0
13386,93,9,513.0
13387,34,9,529.0
13388,87,10,529.0
13389,48,1,535.0
13390,93,9,182.0
13391,23,9,533.0
13392,62,9,540.0
13393,57,1,543.0
13394,32,1,543.0
13395,0,1,534.0
13396,18,1,537.0
13397,38,5,543.0
13398,84,1,538.0
13399,73,9,543.0
13400,82,1,543.0
13401,18,5,543.0
13402,86,9,543.0
13403,18,9,543.0
13404,72,9,543.0
13405,72,9,543.0
13406,71,9,543.0
13407,99,9,539.0
13408,75,5,543.0
13409,57,9,543.0
13410,18,9,541.0
13411,34,1,543.0
13412,8,1,543.0
13413,78,1,543.0
13414,46,1,535.0
13415,28,1,543.0
13416,98,1,542.0
13417,56,9,543.0
13418,73,9,543.0
13419,19,9,543.0
13420,25,1,543.0
13421,25,9,543.0
13422,93,1,542.0
13423,78,9,543.0
13424,36,1,542.0
13425,49,1,542.0
13426,17,1,543.0
13427,65,1,539.0
13428,90,1,542.0
13429,8,1,542.0
13430,72,9,541.0
13431,68,1,541.0
13432,63,1,543.0
13433,4,5,542.0
13434,51,9,543.0
13435,80,1,543.0
13436,7,9,543.0
13437,55,9,543.0
13438,19,5,543.0
13439,60,9,543.0
13440,1,9,543.0
13441,5,5,543.0
13442,1,5,543.0
13443,57,9,543.0
13444,11,1,543.0
13445,68,9,543.0
13446,68,1,543.0
13447,5,1,543.0
13448,4,1,543.0
13449,7,9,543.0
13450,86,5,543.0
13451,80,9,543.0
13452,71,1,543.0
13453,10,9,182.0
13454,0,1,543.0
13455,81,9,543.0
13456,15,5,543.0
13457,65,9,543.0
13458,43,9,543.0
13459,44,1,543.0
13460,48,9,543.0
13461,8,9,543.0
13462,40,9,543.0
13463,26,9,543.0
13464,97,9,543.0
13465,75,10,543.0
13466,94,5,543.0
13467,57,9,543.0
13468,3,9,543.0
13469,5,1,543.0
13470,50,1,543.0
13471,5,1,543.0
13472,15,1,542.0
13473,13,9,544.0
13474,32,9,544.0
13475,80,1,543.0
13476,1,9,544.0
13477,5,9,544.0
13478,57,9,544.0
13479,19,9,544.0
13480,39,9,544.0
13481,0,9,544.0
13482,17,1,540.0
13483,4,1,543.0
13484,52,9,543.0
13485,0,9,258.0
13486,18,1,544.0
13487,78,9,544.0
13488,26,9,544.0
13489,94,5,544.0
13490,0,9,544.0
13491,81,9,544.0
13492,82,9,544.0
13493,12,1,531.0
13494,25,9,541.0
13495,98,9,543.0
13496,14,9,544.0
13497,65,9,544.0
13498,9,9,544.0
13499,77,9,544.0
13500,92,9,544.0
13501,92,9,544.0
13502,15,9,544.0
13503,69,9,544.0
13504,8,9,544.0
13505,65,5,544.0
13506,70,9,544.0
13507,14,9,544.0
13508,81,9,544.0
13509,65,9,544.0
13510,8,9,544.0
13511,18,9,544.0
13512,18,9,544.0
13513,66,9,544.0
13514,89,9,544.0
13515,89,9,544.0
13516,68,9,544.0
13517,34,5,544.0
13518,14,9,544.0
13519,80,9,544.0
13520,65,9,543.0
13521,63,9,542.0
13522,1,1,543.0
13523,73,1,544.0
13524,56,1,544.0
13525,44,1,544.0
13526,62,1,529.0
13527,92,1,544.0
13528,0,9,544.0
13529,57,9,543.0
13530,0,1,538.0
13531,22,1,544.0
13532,52,5,544.0
13533,67,9,544.0
13534,52,9,544.0
13535,57,9,544.0
13536,40,9,544.0
13537,72,9,544.0
13538,60,9,544.0
13539,14,1,544.0
13540,57,9,544.0
13541,52,5,544.0
13542,7,9,544.0
13543,89,1,544.0
13544,16,1,543.0
13545,18,9,544.0
13546,60,1,544.0
13547,26,5,544.0
13548,60,1,544.0
13549,23,9,544.0
13550,60,9,544.0
13551,26,9,544.0
13552,75,9,544.0
13553,27,9,543.0
13554,16,9,544.0
13555,4,9,510.0
13556,98,1,544.0
13557,80,9,544.0
13558,87,9,544.0
13559,5,1,543.0
13560,57,10,543.0
13561,77,1,530.0
13562,27,9,538.0
13563,8,5,544.0
13564,2,9,544.0
13565,24,1,544.0
13566,98,9,544.0
13567,66,1,544.0
13568,50,9,544.0
13569,8,1,544.0
13570,40,1,544.0
13571,20,9,537.0
13572,18,9,545.0
13573,84,1,545.0
13574,12,9,545.0
13575,6,9,545.0
13576,68,9,545.0
13577,97,9,545.0
13578,12,9,545.0
13579,73,9,545.0
13580,18,9,545.0
13581,13,1,545.0
13582,13,9,545.0
13583,36,5,545.0
13584,15,1,545.0
13585,37,1,545.0
13586,55,9,456.0
13587,0,9,545.0
13588,95,1,545.0
13589,84,9,545.0
13590,38,9,544.0
13591,12,9,545.0
13592,0,9,545.0
13593,56,9,544.0
13594,2,1,545.0
13595,48,9,542.0
13596,62,1,545.0
13597,57,1,544.0
13598,4,1,544.0
13599,18,9,516.0
13600,46,1,543.0
13601,4,1,540.0
13602,80,1,543.0
13603,18,9,543.0
13604,65,9,491.0
13605,6,1,540.0
13606,70,9,538.0
13607,92,9,545.0
13608,39,9,545.0
13609,96,9,545.0
13610,74,9,545.0
13611,18,9,545.0
13612,72,5,545.0
13613,96,9,545.0
13614,71,9,545.0
13615,41,9,545.0
13616,97,9,545.0
13617,80,1,545.0
13618,18,9,545.0
13619,97,9,545.0
13620,64,10,545.0
13621,13,9,545.0
13622,52,9,545.0
13623,14,1,545.0
13624,65,5,545.0
13625,5,9,545.0
13626,99,9,545.0
13627,94,1,545.0
13628,81,1,545.0
13629,28,5,545.0
13630,60,1,545.0
13631,89,5,545.0
13632,68,9,545.0
13633,83,5,545.0
13634,65,9,545.0
13635,89,5,545.0
13636,0,9,545.0
13637,66,5,545.0
13638,94,9,545.0
13639,80,9,545.0
13640,14,9,545.0
13641,40,9,544.0
13642,14,5,545.0
13643,4,9,546.0
13644,75,1,546.0
13645,40,1,545.0
13646,44,1,545.0
13647,91,1,543.0
13648,55,1,546.0
13649,83,9,393.0
13650,37,1,545.0
13651,35,1,545.0
13652,35,1,545.0
13653,33,1,545.0
13654,44,1,545.0
13655,41,1,544.0
13656,96,1,546.0
13657,57,1,546.0
13658,57,1,537.0
13659,57,1,545.0
13660,0,9,504.0
13661,10,9,546.0
13662,80,1,545.0
13663,69,1,526.0
13664,18,9,546.0
13665,37,5,546.0
13666,0,9,546.0
13667,18,1,542.0
13668,22,1,542.0
13669,96,1,541.0
13670,18,1,539.0
13671,44,5,537.0
13672,57,5,284.0
13673,2,9,546.0
13674,22,1,546.0
13675,38,9,546.0
13676,73,9,546.0
13677,0,9,546.0
13678,65,1,546.0
13679,57,9,546.0
13680,8,1,546.0
13681,84,5,546.0
13682,0,9,546.0
13683,15,5,546.0
13684,5,9,546.0
13685,22,1,545.0
13686,92,9,545.0
13687,23,1,545.0
13688,50,1,545.0
13689,24,5,545.0
13690,24,1,544.0
13691,22,1,544.0
13692,44,5,546.0
13693,43,1,546.0
13694,18,9,546.0
13695,59,9,546.0
13696,0,1,546.0
13697,65,9,546.0
13698,4,9,546.0
13699,38,1,546.0
13700,62,1,546.0
13701,15,5,546.0
13702,42,9,546.0
13703,57,9,546.0
13704,57,1,546.0
13705,54,9,546.0
13706,46,9,546.0
13707,42,9,546.0
13708,78,5,546.0
13709,65,9,546.0
13710,83,9,546.0
13711,89,9,545.0
13712,54,9,546.0
13713,71,9,546.0
13714,64,9,546.0
13715,59,9,546.0
13716,33,9,546.0
13717,68,9,546.0
13718,5,9,546.0
13719,0,9,546.0
13720,51,9,546.0
13721,18,1,544.0
13722,99,9,546.0
13723,0,1,546.0
13724,0,1,546.0
13725,24,9,546.0
13726,18,5,174.0
13727,80,9,546.0
13728,56,9,547.0
13729,19,9,546.0
13730,59,1,546.0
13731,0,9,546.0
13732,53,1,546.0
13733,9,1,547.0
13734,46,5,547.0
13735,56,9,547.0
13736,31,9,547.0
13737,67,1,547.0
13738,72,5,547.0
13739,15,9,547.0
13740,84,1,545.0
13741,5,9,545.0
13742,77,1,545.0
13743,14,9,547.0
13744,33,9,547.0
13745,65,9,547.0
13746,42,5,547.0
13747,0,5,547.0
13748,43,9,547.0
13749,52,9,547.0
13750,37,9,547.0
13751,55,9,547.0
13752,98,9,547.0
13753,34,5,547.0
13754,0,9,547.0
13755,31,9,547.0
13756,22,1,547.0
13757,14,5,547.0
13758,30,1,547.0
13759,86,9,547.0
13760,65,1,547.0
13761,23,1,546.0
13762,4,1,547.0
13763,6,5,547.0
13764,5,1,547.0
13765,4,9,547.0
13766,71,9,547.0
13767,85,9,547.0
13768,59,9,547.0
13769,14,9,547.0
13770,73,1,546.0
13771,4,9,547.0
13772,18,5,547.0
13773,17,1,547.0
13774,71,9,547.0
13775,95,9,547.0
13776,41,9,547.0
13777,65,1,547.0
13778,65,1,547.0
13779,26,9,547.0
13780,48,1,547.0
13781,65,9,547.0
13782,13,1,547.0
13783,27,1,539.0
13784,89,1,546.0
13785,39,9,547.0
13786,53,9,547.0
13787,72,1,546.0
13788,4,9,547.0
13789,87,1,544.0
13790,14,9,547.0
13791,73,9,547.0
13792,3,1,547.0
13793,75,1,547.0
13794,70,1,547.0
13795,82,1,546.0
13796,4,9,547.0
13797,43,1,547.0
13798,33,9,547.0
13799,37,9,547.0
13800,17,1,545.0
13801,62,1,532.0
13802,99,1,547.0
13803,60,9,547.0
13804,49,9,547.0
13805,69,9,547.0
13806,70,1,546.0
13807,57,1,547.0
13808,17,9,547.0
13809,57,1,547.0
13810,36,1,546.0
13811,56,1,547.0
13812,4,1,547.0
13813,0,10,546.0
13814,0,9,546.0
13815,17,9,546.0
13816,57,1,546.0
13817,68,9,548.0
13818,38,5,548.0
13819,28,10,548.0
13820,64,9,548.0
13821,60,9,548.0
13822,18,9,548.0
13823,35,9,548.0
13824,8,9,548.0
13825,75,10,548.0
13826,59,1,548.0
13827,92,9,548.0
13828,13,1,548.0
13829,44,9,548.0
13830,81,9,548.0
13831,0,9,548.0
13832,26,9,548.0
13833,35,9,548.0
13834,5,9,548.0
13835,65,1,546.0
13836,22,1,542.0
13837,66,1,547.0
13838,6,9,548.0
13839,72,1,540.0
13840,84,9,547.0
13841,7,1,547.0
13842,77,9,335.0
13843,16,1,544.0
13844,50,1,544.0
13845,68,1,547.0
13846,69,9,547.0
13847,46,1,547.0
13848,42,1,547.0
13849,87,9,547.0
13850,67,9,534.0
13851,18,9,547.0
13852,33,1,547.0
13853,84,5,547.0
13854,7,9,547.0
13855,37,1,547.0
13856,66,1,542.0
13857,67,9,486.0
13858,54,1,546.0
13859,57,10,543.0
13860,0,5,548.0
13861,23,1,548.0
13862,33,1,548.0
13863,57,9,548.0
13864,7,1,548.0
13865,73,9,548.0
13866,33,9,548.0
13867,65,9,546.0
13868,71,1,548.0
13869,71,9,548.0
13870,73,5,548.0
13871,55,1,547.0
13872,26,1,546.0
13873,60,9,548.0
13874,25,1,548.0
13875,35,9,548.0
13876,3,1,548.0
13877,2,9,548.0
13878,17,1,515.0
13879,40,9,548.0
13880,49,9,548.0
13881,17,9,548.0
13882,39,1,517.0
13883,56,1,548.0
13884,0,10,518.0
13885,6,9,548.0
13886,4,10,543.0
13887,9,1,547.0
13888,62,1,548.0
13889,37,5,548.0
13890,4,1,486.0
13891,34,1,548.0
13892,35,5,548.0
13893,35,9,548.0
13894,69,9,548.0
13895,0,1,540.0
13896,37,9,548.0
